region	chr	start	end	arm	cyto	CFS	ERFS	overlappedGeneNumDensity	genename	transcriptClass	geneType	largeGene
chr13:50167998-50168802	chr13	50167998	50168802	13q	q14.2			1	DLEU1	nonCoding	lncRNA	Y
chr13:50101632-50102401	chr13	50101632	50102401	13q	q14.2			2	DLEU2,DLEU1	nonCoding	lncRNA	N,Y
chr13:50800118-50801218	chr13	50800118	50801218	13q	q14.3			2	DLEU7,DLEU1	coding,nonCoding	protein_coding,lncRNA	N,Y
chr13:50864746-50865750	chr13	50864746	50865750	13q	q14.3			2	DLEU1,RNASEH2B-AS1	nonCoding	lncRNA	Y,N
chr13:50802052-50803150	chr13	50802052	50803150	13q	q14.3			2	DLEU7,DLEU1	coding,nonCoding	protein_coding,lncRNA	N,Y
chr13:50151767-50152904	chr13	50151767	50152904	13q	q14.2			1	DLEU1	nonCoding	lncRNA	Y
chr13:50363445-50365106	chr13	50363445	50365106	13q	q14.3			1	DLEU1	nonCoding	lncRNA	Y
chr13:50108987-50110566	chr13	50108987	50110566	13q	q14.2			2	DLEU1,DLEU2	nonCoding	lncRNA	Y,N
chr13:74087240-74092944	chr13	74087240	74092944	13q	q22.1			1	KLF12	coding,nonCoding	protein_coding	N
chr13:74024009-74030702	chr13	74024009	74030702	13q	q22.1			1	KLF12	coding,nonCoding	protein_coding	N
chr13:74124333-74126967	chr13	74124333	74126967	13q	q22.1			1	KLF12	coding,nonCoding	protein_coding	N
chr13:74231600-74234826	chr13	74231600	74234826	13q	q22.1			1	LINC00402	nonCoding	lncRNA	N
chr13:74062919-74066446	chr13	74062919	74066446	13q	q22.1			1	KLF12	coding,nonCoding	protein_coding	N
chr13:74073340-74074516	chr13	74073340	74074516	13q	q22.1			1	KLF12	coding,nonCoding	protein_coding	N
chr13:74288216-74290215	chr13	74288216	74290215	13q	q22.1			1	RNY1P5	nonCoding	misc_RNA	N
chr13:74127922-74130080	chr13	74127922	74130080	13q	q22.1			1	KLF12	coding,nonCoding	protein_coding	N
chr13:74244342-74250106	chr13	74244342	74250106	13q	q22.1			1	LINC00402	nonCoding	lncRNA	N
chr13:74093857-74095374	chr13	74093857	74095374	13q	q22.1			1	KLF12	coding,nonCoding	protein_coding	N
chr13:74067650-74069616	chr13	74067650	74069616	13q	q22.1			1	KLF12	coding,nonCoding	protein_coding	N
chr13:74070480-74072633	chr13	74070480	74072633	13q	q22.1			1	KLF12	coding,nonCoding	protein_coding	N
chr13:74130173-74132806	chr13	74130173	74132806	13q	q22.1			1	KLF12	coding,nonCoding	protein_coding	N
chr13:74106227-74106589	chr13	74106227	74106589	13q	q22.1			1	KLF12	coding,nonCoding	protein_coding	N
chr13:74258049-74258796	chr13	74258049	74258796	13q	q22.1			1	LINC00402	nonCoding	lncRNA	N
chr13:74122683-74123962	chr13	74122683	74123962	13q	q22.1			1	KLF12	coding,nonCoding	protein_coding	N
chr13:74015490-74017172	chr13	74015490	74017172	13q	q22.1			1	KLF12	coding,nonCoding	protein_coding	N
chr13:74553718-74553915	chr13	74553718	74553915	13q	q22.1			1	LINC00347	nonCoding	lncRNA	N
chr13:74042468-74042698	chr13	74042468	74042698	13q	q22.1			1	KLF12	coding,nonCoding	protein_coding	N
chr13:74001252-74001471	chr13	74001252	74001471	13q	q22.1			1	KLF12	coding,nonCoding	protein_coding	N
chr13:74398224-74398444	chr13	74398224	74398444	13q	q22.1			1				
chr13:74242376-74242578	chr13	74242376	74242578	13q	q22.1			1	LINC00402	nonCoding	lncRNA	N
chr13:74108187-74108398	chr13	74108187	74108398	13q	q22.1			1	KLF12	coding,nonCoding	protein_coding	N
chr13:74085596-74085850	chr13	74085596	74085850	13q	q22.1			1	KLF12	coding,nonCoding	protein_coding	N
chr13:74035711-74036010	chr13	74035711	74036010	13q	q22.1			1	KLF12	coding,nonCoding	protein_coding	N
chr13:74069620-74069919	chr13	74069620	74069919	13q	q22.1			1	KLF12	coding,nonCoding	protein_coding	N
chr13:74521468-74521770	chr13	74521468	74521770	13q	q22.1			1				
chr13:74675046-74675383	chr13	74675046	74675383	13q	q22.1			1				
chr13:74509225-74509618	chr13	74509225	74509618	13q	q22.1			1				
chr13:74077847-74078346	chr13	74077847	74078346	13q	q22.1			1	KLF12	coding,nonCoding	protein_coding	N
chr13:74104638-74105081	chr13	74104638	74105081	13q	q22.1			1	KLF12	coding,nonCoding	protein_coding	N
chr13:74287112-74287678	chr13	74287112	74287678	13q	q22.1			1				
chr13:74006540-74007022	chr13	74006540	74007022	13q	q22.1			1	KLF12	coding,nonCoding	protein_coding	N
chr13:74043462-74044064	chr13	74043462	74044064	13q	q22.1			1	KLF12	coding,nonCoding	protein_coding	N
chr13:74038669-74039211	chr13	74038669	74039211	13q	q22.1			1	KLF12	coding,nonCoding	protein_coding	N
chr13:74256284-74256921	chr13	74256284	74256921	13q	q22.1			1	LINC00402	nonCoding	lncRNA	N
chr13:74174287-74174939	chr13	74174287	74174939	13q	q22.1			1				
chr13:74285894-74286808	chr13	74285894	74286808	13q	q22.1			1				
chr13:74110419-74111284	chr13	74110419	74111284	13q	q22.1			1	KLF12	coding,nonCoding	protein_coding	N
chr13:74074888-74075902	chr13	74074888	74075902	13q	q22.1			1	KLF12	coding,nonCoding	protein_coding	N
chr13:74081758-74082674	chr13	74081758	74082674	13q	q22.1			1	KLF12	coding,nonCoding	protein_coding	N
chr13:74229818-74230781	chr13	74229818	74230781	13q	q22.1			1				
chr13:74250765-74251840	chr13	74250765	74251840	13q	q22.1			1	LINC00402	nonCoding	lncRNA	N
chr13:74032628-74034221	chr13	74032628	74034221	13q	q22.1			1	KLF12	coding,nonCoding	protein_coding	N
chr13:74011161-74012727	chr13	74011161	74012727	13q	q22.1			1	KLF12	coding,nonCoding	protein_coding	N
chr13:73999065-74000564	chr13	73999065	74000564	13q	q22.1			1	KLF12	coding,nonCoding	protein_coding	N
chr13:74138112-74139731	chr13	74138112	74139731	13q	q22.1			1				
chr13:74078996-74080720	chr13	74078996	74080720	13q	q22.1			1	KLF12	coding,nonCoding	protein_coding	N
chr13:74053104-74054821	chr13	74053104	74054821	13q	q22.1			1	KLF12	coding,nonCoding	protein_coding	N
chr13:74097157-74099251	chr13	74097157	74099251	13q	q22.1			1	KLF12	coding,nonCoding	protein_coding	N
chr13:77019878-77024621	chr13	77019878	77024621	13q	q22.3			1	FBXL3	coding	protein_coding	N
chr13:77322071-77324932	chr13	77322071	77324932	13q	q22.3			1	MYCBP2	nonCoding,coding	protein_coding	N
chr13:77306571-77307817	chr13	77306571	77307817	13q	q22.3			1	MYCBP2	nonCoding,coding	protein_coding	N
chr13:77017016-77019255	chr13	77017016	77019255	13q	q22.3			2	CLN5,FBXL3	coding,nonCoding	protein_coding	N
chr13:77318360-77320856	chr13	77318360	77320856	13q	q22.3			1	MYCBP2	nonCoding,coding	protein_coding	N
chr13:77312171-77314734	chr13	77312171	77314734	13q	q22.3			1	MYCBP2	nonCoding,coding	protein_coding	N
chr13:77310812-77311902	chr13	77310812	77311902	13q	q22.3			1	MYCBP2	nonCoding,coding	protein_coding	N
chr13:77308505-77310618	chr13	77308505	77310618	13q	q22.3			1	MYCBP2	nonCoding,coding	protein_coding	N
chr13:76999348-77003049	chr13	76999348	77003049	13q	q22.3			2	CLN5,FBXL3	coding,nonCoding	protein_coding	N
chr13:77006253-77006747	chr13	77006253	77006747	13q	q22.3			2	FBXL3,CLN5	coding,nonCoding	protein_coding	N
chr13:77328123-77328619	chr13	77328123	77328619	13q	q22.3			1				
chr13:77012082-77012925	chr13	77012082	77012925	13q	q22.3			2	CLN5,FBXL3	coding,nonCoding	protein_coding	N
chr13:77168166-77169464	chr13	77168166	77169464	13q	q22.3			1	MYCBP2	nonCoding,coding	protein_coding	N
chr13:77004063-77005874	chr13	77004063	77005874	13q	q22.3			2	CLN5,FBXL3	coding,nonCoding	protein_coding	N
chr13:77750353-77753282	chr13	77750353	77753282	13q	q22.3		SLAIN1	1	SLAIN1	coding	protein_coding	N
chr13:77165199-77168163	chr13	77165199	77168163	13q	q22.3			1	MYCBP2	nonCoding,coding	protein_coding	N
chr13:77003779-77004009	chr13	77003779	77004009	13q	q22.3			2	FBXL3,CLN5	coding,nonCoding	protein_coding	N
chr13:77181845-77182073	chr13	77181845	77182073	13q	q22.3			1	MYCBP2	nonCoding,coding	protein_coding	N
chr13:77393960-77394171	chr13	77393960	77394171	13q	q22.3			1				
chr13:77189664-77189866	chr13	77189664	77189866	13q	q22.3			1	MYCBP2	nonCoding,coding	protein_coding	N
chr13:77556594-77556839	chr13	77556594	77556839	13q	q22.3		SCEL	1	SCEL	coding	protein_coding	N
chr13:77078565-77078791	chr13	77078565	77078791	13q	q22.3			2	MYCBP2-AS1,MYCBP2	nonCoding,coding	lncRNA,protein_coding	N
chr13:77424701-77424937	chr13	77424701	77424937	13q	q22.3			1				
chr13:77028054-77028347	chr13	77028054	77028347	13q	q22.3			1	MYCBP2-AS1	nonCoding	lncRNA	N
chr13:77060463-77060700	chr13	77060463	77060700	13q	q22.3			2	MYCBP2,MYCBP2-AS1	nonCoding,coding	protein_coding,lncRNA	N
chr13:77727490-77727763	chr13	77727490	77727763	13q	q22.3		SLAIN1	1	SLAIN1	coding	protein_coding	N
chr13:77115297-77115607	chr13	77115297	77115607	13q	q22.3			2	MYCBP2-AS1,MYCBP2	nonCoding,coding	lncRNA,protein_coding	N
chr13:77007123-77007440	chr13	77007123	77007440	13q	q22.3			2	FBXL3,CLN5	coding,nonCoding	protein_coding	N
chr13:77696820-77697187	chr13	77696820	77697187	13q	q22.3			1				
chr13:77170553-77170957	chr13	77170553	77170957	13q	q22.3			1	MYCBP2	nonCoding,coding	protein_coding	N
chr13:77694682-77695040	chr13	77694682	77695040	13q	q22.3			1				
chr13:77158636-77158994	chr13	77158636	77158994	13q	q22.3			1	MYCBP2	nonCoding,coding	protein_coding	N
chr13:77482506-77482914	chr13	77482506	77482914	13q	q22.3			1				
chr13:77321252-77321780	chr13	77321252	77321780	13q	q22.3			1	MYCBP2	nonCoding,coding	protein_coding	N
chr13:77717533-77718026	chr13	77717533	77718026	13q	q22.3		SLAIN1	1	SLAIN1	coding	protein_coding	N
chr13:77605547-77606048	chr13	77605547	77606048	13q	q22.3		SCEL	2	SCEL,SCEL-AS1	coding,nonCoding	protein_coding,lncRNA	N
chr13:77720523-77720969	chr13	77720523	77720969	13q	q22.3		SLAIN1	1	SLAIN1	coding	protein_coding	N
chr13:77693674-77694209	chr13	77693674	77694209	13q	q22.3			1				
chr13:77748723-77749246	chr13	77748723	77749246	13q	q22.3		SLAIN1	1	SLAIN1	coding	protein_coding	N
chr13:77174183-77174659	chr13	77174183	77174659	13q	q22.3			1	MYCBP2	nonCoding,coding	protein_coding	N
chr13:77171768-77172259	chr13	77171768	77172259	13q	q22.3			1	MYCBP2	nonCoding,coding	protein_coding	N
chr13:77740293-77740822	chr13	77740293	77740822	13q	q22.3		SLAIN1	1	SLAIN1	coding	protein_coding	N
chr13:77732127-77732655	chr13	77732127	77732655	13q	q22.3		SLAIN1	1	SLAIN1	coding	protein_coding	N
chr13:77188129-77188638	chr13	77188129	77188638	13q	q22.3			1	MYCBP2	nonCoding,coding	protein_coding	N
chr13:77729305-77729817	chr13	77729305	77729817	13q	q22.3		SLAIN1	1	SLAIN1	coding	protein_coding	N
chr13:77065315-77065810	chr13	77065315	77065810	13q	q22.3			2	MYCBP2-AS1,MYCBP2	nonCoding,coding	lncRNA,protein_coding	N
chr13:77497598-77498197	chr13	77497598	77498197	13q	q22.3			1				
chr13:77721246-77721879	chr13	77721246	77721879	13q	q22.3		SLAIN1	1	SLAIN1	coding	protein_coding	N
chr13:77089987-77090571	chr13	77089987	77090571	13q	q22.3			2	MYCBP2,MYCBP2-AS1	nonCoding,coding	protein_coding,lncRNA	N
chr13:77010872-77011524	chr13	77010872	77011524	13q	q22.3			2	CLN5,FBXL3	coding,nonCoding	protein_coding	N
chr13:77695636-77696281	chr13	77695636	77696281	13q	q22.3			1				
chr13:77325150-77325772	chr13	77325150	77325772	13q	q22.3			1	MYCBP2	nonCoding,coding	protein_coding	N
chr13:77179929-77180658	chr13	77179929	77180658	13q	q22.3			1	MYCBP2	nonCoding,coding	protein_coding	N
chr13:77134601-77135141	chr13	77134601	77135141	13q	q22.3			1	MYCBP2	nonCoding,coding	protein_coding	N
chr13:77159728-77160384	chr13	77159728	77160384	13q	q22.3			1	MYCBP2	nonCoding,coding	protein_coding	N
chr13:77178177-77178835	chr13	77178177	77178835	13q	q22.3			1	MYCBP2	nonCoding,coding	protein_coding	N
chr13:77315869-77316517	chr13	77315869	77316517	13q	q22.3			1	MYCBP2	nonCoding,coding	protein_coding	N
chr13:77176649-77177291	chr13	77176649	77177291	13q	q22.3			1	MYCBP2	nonCoding,coding	protein_coding	N
chr13:77009647-77010364	chr13	77009647	77010364	13q	q22.3			2	FBXL3,CLN5	coding,nonCoding	protein_coding	N
chr13:77297595-77298409	chr13	77297595	77298409	13q	q22.3			1	MYCBP2	nonCoding,coding	protein_coding	N
chr13:77231740-77232573	chr13	77231740	77232573	13q	q22.3			1	MYCBP2	nonCoding,coding	protein_coding	N
chr13:77014613-77015704	chr13	77014613	77015704	13q	q22.3			2	FBXL3,CLN5	coding,nonCoding	protein_coding	N
chr13:77184035-77185512	chr13	77184035	77185512	13q	q22.3			1	MYCBP2	nonCoding,coding	protein_coding	N
chr13:77477873-77479414	chr13	77477873	77479414	13q	q22.3			1				
chr14:61378186-61407388	chr14	61378186	61407388	14q	q23.1	FRA14B, FRA14C		1	PRKCH	coding	protein_coding	N
chr14:61440041-61458920	chr14	61440041	61458920	14q	q23.1	FRA14B, FRA14C		1	PRKCH	coding	protein_coding	N
chr14:61328398-61350909	chr14	61328398	61350909	14q	q23.1	FRA14B, FRA14C		1	PRKCH	coding	protein_coding	N
chr14:61708713-61721911	chr14	61708713	61721911	14q	q23.2	FRA14B, FRA14C		2	HIF1A-AS3,HIF1A	nonCoding,coding	lncRNA,protein_coding	N
chr14:61322632-61327942	chr14	61322632	61327942	14q	q23.1	FRA14B, FRA14C		2	PRKCH-AS1,PRKCH	nonCoding,coding	lncRNA,protein_coding	N
chr14:61702755-61707381	chr14	61702755	61707381	14q	q23.2	FRA14B, FRA14C		2	HIF1A,HIF1A-AS3	coding,nonCoding	protein_coding,lncRNA	N
chr14:61351327-61355718	chr14	61351327	61355718	14q	q23.1	FRA14B, FRA14C		1	PRKCH	coding	protein_coding	N
chr14:61695850-61701679	chr14	61695850	61701679	14q	q23.2	FRA14B, FRA14C		2	HIF1A,HIF1A-AS1	coding,nonCoding	protein_coding,lncRNA	N
chr14:61472645-61476406	chr14	61472645	61476406	14q	q23.1	FRA14B, FRA14C		1	PRKCH	coding	protein_coding	N
chr14:61422299-61426233	chr14	61422299	61426233	14q	q23.1	FRA14B, FRA14C		1	PRKCH	coding	protein_coding	N
chr14:61429789-61434220	chr14	61429789	61434220	14q	q23.1	FRA14B, FRA14C		1	PRKCH	coding	protein_coding	N
chr14:61415692-61421358	chr14	61415692	61421358	14q	q23.1	FRA14B, FRA14C		1	PRKCH	coding	protein_coding	N
chr14:61368628-61370505	chr14	61368628	61370505	14q	q23.1	FRA14B, FRA14C		1	PRKCH	coding	protein_coding	N
chr14:61722519-61725084	chr14	61722519	61725084	14q	q23.2	FRA14B, FRA14C		2	HIF1A-AS3,HIF1A	nonCoding,coding	lncRNA,protein_coding	N
chr14:61295877-61299500	chr14	61295877	61299500	14q	q23.1	FRA14B, FRA14C		2	PRKCH-AS1,PRKCH	nonCoding,coding	lncRNA,protein_coding	N
chr14:61459005-61460305	chr14	61459005	61460305	14q	q23.1	FRA14B, FRA14C		1	PRKCH	coding	protein_coding	N
chr14:61365135-61367089	chr14	61365135	61367089	14q	q23.1	FRA14B, FRA14C		1	PRKCH	coding	protein_coding	N
chr14:61409490-61412234	chr14	61409490	61412234	14q	q23.1	FRA14B, FRA14C		1	PRKCH	coding	protein_coding	N
chr14:61435016-61439171	chr14	61435016	61439171	14q	q23.1	FRA14B, FRA14C		1	PRKCH	coding	protein_coding	N
chr14:61371423-61371874	chr14	61371423	61371874	14q	q23.1	FRA14B, FRA14C		1	PRKCH	coding	protein_coding	N
chr14:61502417-61503084	chr14	61502417	61503084	14q	q23.1	FRA14B, FRA14C		1	PRKCH	coding	protein_coding	N
chr14:61376677-61377370	chr14	61376677	61377370	14q	q23.1	FRA14B, FRA14C		1	PRKCH	coding	protein_coding	N
chr14:61428824-61429715	chr14	61428824	61429715	14q	q23.1	FRA14B, FRA14C		1	PRKCH	coding	protein_coding	N
chr14:61503827-61504883	chr14	61503827	61504883	14q	q23.1	FRA14B, FRA14C		1	PRKCH	coding	protein_coding	N
chr14:61522629-61523809	chr14	61522629	61523809	14q	q23.1	FRA14B, FRA14C		1	PRKCH	coding	protein_coding	N
chr14:61413071-61414325	chr14	61413071	61414325	14q	q23.1	FRA14B, FRA14C		1	PRKCH	coding	protein_coding	N
chr14:61477537-61478951	chr14	61477537	61478951	14q	q23.1	FRA14B, FRA14C		1	PRKCH	coding	protein_coding	N
chr14:61360374-61361837	chr14	61360374	61361837	14q	q23.1	FRA14B, FRA14C		1	PRKCH	coding	protein_coding	N
chr14:61726097-61727842	chr14	61726097	61727842	14q	q23.2	FRA14B, FRA14C		2	HIF1A,HIF1A-AS3	coding,nonCoding	protein_coding,lncRNA	N
chr14:61479865-61482317	chr14	61479865	61482317	14q	q23.1	FRA14B, FRA14C		1	PRKCH	coding	protein_coding	N
chr14:61646451-61649867	chr14	61646451	61649867	14q	q23.2	FRA14B, FRA14C		1	LINC03033	nonCoding	lncRNA	N
chr14:61598188-61598390	chr14	61598188	61598390	14q	q23.1	FRA14B, FRA14C		1	LINC03033	nonCoding	lncRNA	N
chr14:61667790-61667982	chr14	61667790	61667982	14q	q23.2	FRA14B, FRA14C		1				
chr14:61899497-61899687	chr14	61899497	61899687	14q	q23.2	FRA14B, FRA14C		1	SYT16	coding	protein_coding	N
chr14:61539929-61540129	chr14	61539929	61540129	14q	q23.1	FRA14B, FRA14C		1	PRKCH	coding	protein_coding	N
chr14:61837124-61837351	chr14	61837124	61837351	14q	q23.2	FRA14B, FRA14C		1	SYT16	coding	protein_coding	N
chr14:61646002-61646244	chr14	61646002	61646244	14q	q23.2	FRA14B, FRA14C		1	LINC03033	nonCoding	lncRNA	N
chr14:61589043-61589262	chr14	61589043	61589262	14q	q23.1	FRA14B, FRA14C		1	LINC03033	nonCoding	lncRNA	N
chr14:61523970-61524202	chr14	61523970	61524202	14q	q23.1	FRA14B, FRA14C		1	PRKCH	coding	protein_coding	N
chr14:61744878-61745083	chr14	61744878	61745083	14q	q23.2	FRA14B, FRA14C		2	HIF1A,HIF1A-AS3	coding,nonCoding	protein_coding,lncRNA	N
chr14:61836450-61836666	chr14	61836450	61836666	14q	q23.2	FRA14B, FRA14C		1	SYT16	coding	protein_coding	N
chr14:61274240-61274464	chr14	61274240	61274464	14q	q23.1	FRA14B, FRA14C		1	PRKCH	coding	protein_coding	N
chr14:61367905-61368157	chr14	61367905	61368157	14q	q23.1	FRA14B, FRA14C		1	PRKCH	coding	protein_coding	N
chr14:61525703-61525966	chr14	61525703	61525966	14q	q23.1	FRA14B, FRA14C		1	PRKCH	coding	protein_coding	N
chr14:61730152-61730429	chr14	61730152	61730429	14q	q23.2	FRA14B, FRA14C		2	HIF1A,HIF1A-AS3	coding,nonCoding	protein_coding,lncRNA	N
chr14:61434476-61434761	chr14	61434476	61434761	14q	q23.1	FRA14B, FRA14C		1	PRKCH	coding	protein_coding	N
chr14:61426361-61426662	chr14	61426361	61426662	14q	q23.1	FRA14B, FRA14C		1	PRKCH	coding	protein_coding	N
chr14:61471569-61471823	chr14	61471569	61471823	14q	q23.1	FRA14B, FRA14C		1	PRKCH	coding	protein_coding	N
chr14:61427113-61427429	chr14	61427113	61427429	14q	q23.1	FRA14B, FRA14C		1	PRKCH	coding	protein_coding	N
chr14:61573202-61573525	chr14	61573202	61573525	14q	q23.1	FRA14B, FRA14C		1	LINC03033	nonCoding	lncRNA	N
chr14:61690432-61690796	chr14	61690432	61690796	14q	q23.2	FRA14B, FRA14C		1	HIF1A-AS1	nonCoding	lncRNA	N
chr14:61749690-61750055	chr14	61749690	61750055	14q	q23.2	FRA14B, FRA14C		1	HIF1A-AS3	nonCoding	lncRNA	N
chr14:61592536-61592876	chr14	61592536	61592876	14q	q23.1	FRA14B, FRA14C		1	LINC03033	nonCoding	lncRNA	N
chr14:61024163-61024533	chr14	61024163	61024533	14q	q23.1	FRA14B, FRA14C		1	SLC38A6	coding,nonCoding	protein_coding	N
chr14:61283987-61284317	chr14	61283987	61284317	14q	q23.1	FRA14B, FRA14C		1	PRKCH	coding	protein_coding	N
chr14:61501953-61502391	chr14	61501953	61502391	14q	q23.1	FRA14B, FRA14C		1	PRKCH	coding	protein_coding	N
chr14:61462286-61462680	chr14	61462286	61462680	14q	q23.1	FRA14B, FRA14C		1	PRKCH	coding	protein_coding	N
chr14:61519251-61519686	chr14	61519251	61519686	14q	q23.1	FRA14B, FRA14C		1	PRKCH	coding	protein_coding	N
chr14:61439424-61439865	chr14	61439424	61439865	14q	q23.1	FRA14B, FRA14C		1	PRKCH	coding	protein_coding	N
chr14:61670251-61670717	chr14	61670251	61670717	14q	q23.2	FRA14B, FRA14C		1				
chr14:61200050-61200556	chr14	61200050	61200556	14q	q23.1	FRA14B, FRA14C		1	PRKCH	coding	protein_coding	N
chr14:61516803-61517359	chr14	61516803	61517359	14q	q23.1	FRA14B, FRA14C		1	PRKCH	coding	protein_coding	N
chr14:61755957-61756445	chr14	61755957	61756445	14q	q23.2	FRA14B, FRA14C		1				
chr14:61790068-61790588	chr14	61790068	61790588	14q	q23.2	FRA14B, FRA14C		1	SNAPC1	coding	protein_coding	N
chr14:61266745-61267290	chr14	61266745	61267290	14q	q23.1	FRA14B, FRA14C		1	PRKCH	coding	protein_coding	N
chr14:61776344-61776887	chr14	61776344	61776887	14q	q23.2	FRA14B, FRA14C		1	SNAPC1	coding	protein_coding	N
chr14:61469308-61469926	chr14	61469308	61469926	14q	q23.1	FRA14B, FRA14C		1	PRKCH	coding	protein_coding	N
chr14:61729419-61730105	chr14	61729419	61730105	14q	q23.2	FRA14B, FRA14C		2	HIF1A,HIF1A-AS3	coding,nonCoding	protein_coding,lncRNA	N
chr14:61741578-61742242	chr14	61741578	61742242	14q	q23.2	FRA14B, FRA14C		2	HIF1A-AS3,HIF1A	nonCoding,coding	lncRNA,protein_coding	N
chr14:61517618-61518351	chr14	61517618	61518351	14q	q23.1	FRA14B, FRA14C		1	PRKCH	coding	protein_coding	N
chr14:61746893-61747545	chr14	61746893	61747545	14q	q23.2	FRA14B, FRA14C		2	HIF1A,HIF1A-AS3	coding,nonCoding	protein_coding,lncRNA	N
chr14:61508831-61509600	chr14	61508831	61509600	14q	q23.1	FRA14B, FRA14C		1	PRKCH	coding	protein_coding	N
chr14:61486442-61487344	chr14	61486442	61487344	14q	q23.1	FRA14B, FRA14C		1	PRKCH	coding	protein_coding	N
chr14:61356435-61357458	chr14	61356435	61357458	14q	q23.1	FRA14B, FRA14C		1	PRKCH	coding	protein_coding	N
chr14:61665599-61666503	chr14	61665599	61666503	14q	q23.2	FRA14B, FRA14C		1				
chr14:61651310-61652151	chr14	61651310	61652151	14q	q23.2	FRA14B, FRA14C		1	LINC03033	nonCoding	lncRNA	N
chr14:61278599-61279598	chr14	61278599	61279598	14q	q23.1	FRA14B, FRA14C		2	PRKCH,TMEM30B	coding	protein_coding	N
chr14:61579486-61580365	chr14	61579486	61580365	14q	q23.1	FRA14B, FRA14C		1	LINC03033	nonCoding	lncRNA	N
chr14:61251647-61252671	chr14	61251647	61252671	14q	q23.1	FRA14B, FRA14C		1	PRKCH	coding	protein_coding	N
chr14:61551733-61552761	chr14	61551733	61552761	14q	q23.1	FRA14B, FRA14C		1				
chr14:61512479-61513677	chr14	61512479	61513677	14q	q23.1	FRA14B, FRA14C		1	PRKCH	coding	protein_coding	N
chr14:61270102-61271181	chr14	61270102	61271181	14q	q23.1	FRA14B, FRA14C		1	PRKCH	coding	protein_coding	N
chr14:61669099-61670185	chr14	61669099	61670185	14q	q23.2	FRA14B, FRA14C		1				
chr14:61778422-61779613	chr14	61778422	61779613	14q	q23.2	FRA14B, FRA14C		1	SNAPC1	coding	protein_coding	N
chr14:61759614-61760868	chr14	61759614	61760868	14q	q23.2	FRA14B, FRA14C		1				
chr14:61731735-61733226	chr14	61731735	61733226	14q	q23.2	FRA14B, FRA14C		2	HIF1A,HIF1A-AS3	coding,nonCoding	protein_coding,lncRNA	N
chr14:61737903-61739561	chr14	61737903	61739561	14q	q23.2	FRA14B, FRA14C		2	HIF1A,HIF1A-AS3	coding,nonCoding	protein_coding,lncRNA	N
chr14:61692973-61694848	chr14	61692973	61694848	14q	q23.2	FRA14B, FRA14C		1	HIF1A-AS1	nonCoding	lncRNA	N
chr14:61882070-61884009	chr14	61882070	61884009	14q	q23.2	FRA14B, FRA14C		1	SYT16	coding	protein_coding	N
